0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
National Center for Education Statistics,National Center for Education Statistics,National Center for Education Statistics,National Center for Education Statistics,National Center for Education Statistics,National Center for Education Statistics,,,,,,,,,,,,,,,,,,,,
CCD public school data 2023-2024 school year,CCD public school data 2023-2024 school year,CCD public school data 2023-2024 school year,CCD public school data 2023-2024 school year,CCD public school data 2023-2024 school year,CCD public school data 2023-2024 school year,,,,,,,,,,,,,,,,,,,,
The file contains (1348) records based on your search.,The file contains (1348) records based on your search.,The file contains (1348) records based on your search.,The file contains (1348) records based on your search.,The file contains (1348) records based on your search.,The file contains (1348) records based on your search.,,,,,,,,,,,,,,,,,,,,
"NOTES:[ † ] indicates that the data are not applicable.[ – ] indicates that the data are missing.[ ‡ ] indicates that the data do not meet NCES data quality standards.SEARCH CRITERIA: State: ""Kansas"" - School Description: ""Regular, Special Education, Vocational, Other/Alternative""","NOTES:[ † ] indicates that the data are not applicable.[ – ] indicates that the data are missing.[ ‡ ] indicates that the data do not meet NCES data quality standards.SEARCH CRITERIA: State: ""Kansas"" - School Description: ""Regular, Special Education, Vocational, Other/Alternative""","NOTES:[ † ] indicates that the data are not applicable.[ – ] indicates that the data are missing.[ ‡ ] indicates that the data do not meet NCES data quality standards.SEARCH CRITERIA: State: ""Kansas"" - School Description: ""Regular, Special Education, Vocational, Other/Alternative""","NOTES:[ † ] indicates that the data are not applicable.[ – ] indicates that the data are missing.[ ‡ ] indicates that the data do not meet NCES data quality standards.SEARCH CRITERIA: State: ""Kansas"" - School Description: ""Regular, Special Education, Vocational, Other/Alternative""","NOTES:[ † ] indicates that the data are not applicable.[ – ] indicates that the data are missing.[ ‡ ] indicates that the data do not meet NCES data quality standards.SEARCH CRITERIA: State: ""Kansas"" - School Description: ""Regular, Special Education, Vocational, Other/Alternative""","NOTES:[ † ] indicates that the data are not applicable.[ – ] indicates that the data are missing.[ ‡ ] indicates that the data do not meet NCES data quality standards.SEARCH CRITERIA: State: ""Kansas"" - School Description: ""Regular, Special Education, Vocational, Other/Alternative""",,,,,,,,,,,,,,,,,,,,
"NCES is not responsible for the manner in which this data is presented. This data is provided as an extra service to the user. To download full CCD datasets, please go to the CCD home page. http://nces.ed.gov/ccd","NCES is not responsible for the manner in which this data is presented. This data is provided as an extra service to the user. To download full CCD datasets, please go to the CCD home page. http://nces.ed.gov/ccd","NCES is not responsible for the manner in which this data is presented. This data is provided as an extra service to the user. To download full CCD datasets, please go to the CCD home page. http://nces.ed.gov/ccd","NCES is not responsible for the manner in which this data is presented. This data is provided as an extra service to the user. To download full CCD datasets, please go to the CCD home page. http://nces.ed.gov/ccd","NCES is not responsible for the manner in which this data is presented. This data is provided as an extra service to the user. To download full CCD datasets, please go to the CCD home page. http://nces.ed.gov/ccd","NCES is not responsible for the manner in which this data is presented. This data is provided as an extra service to the user. To download full CCD datasets, please go to the CCD home page. http://nces.ed.gov/ccd",,,,,,,,,,,,,,,,,,,,
NCES School ID,State School ID,NCES District ID,State District ID,Low Grade,High Grade,School Name,District,County Name,Street Address,City,State,ZIP,ZIP 4-digit,Phone,Locale Code,Locale,Charter,Students,Teachers,Student Teacher Ratio,Free Lunch,Reduced Lunch,Directly Certified,Type,Status
201221001865,KS-D0464-7299,2012210,KS-D0464,06,08,Tonganoxie Middle School,Tonganoxie,Leavenworth County,824 Washington Street (mailing,Tonganoxie,KS,66086,,(913)416-1470,31,"Town, Fringe",No,422.00000,31.63000,13.3400000,91.00000,34.00000,–,Regular,Open
201226001477,KS-D0501-8538,2012260,KS-D0501,09,12,Topeka High,Topeka Public Schools,Shawnee County,800 SW 10th St,Topeka,KS,66612,,(785)295-3150,12,"City, Midsize",No,1508.00000,95.00000,15.8700000,954.00000,123.00000,–,Regular,Open
201226002182,KS-D0501-8457,2012260,KS-D0501,KG,12,Topeka Virtual School,Topeka Public Schools,Shawnee County,200 SE 40th Street Terrace,Topeka,KS,66609,,(785)730-8350,12,"City, Midsize",No,403.00000,8.00000,50.3800000,†,†,†,Regular,New
201226001478,KS-D0501-8540,2012260,KS-D0501,09,12,Topeka West High,Topeka Public Schools,Shawnee County,2001 SW Fairlawn Rd,Topeka,KS,66604,,(785)438-4000,12,"City, Midsize",No,1009.00000,66.10000,15.2600000,496.00000,81.00000,–,Regular,Open
200642002076,KS-D0231-0936,2006420,KS-D0231,05,08,Trail Ridge Middle School,Gardner Edgerton,Johnson County,495 E. Grand Street,Gardner,KS,66030,,(913)856-3550,21,"Suburban, Large",No,684.00000,52.40000,13.0500000,216.00000,64.00000,–,Regular,Open
201164001573,KS-D0512-8884,2011640,KS-D0512,07,08,Trailridge Middle,Shawnee Mission Pub Sch,Johnson County,7500 Quivira Rd,Shawnee,KS,66216,,(913)993-1000,13,"City, Small",No,744.00000,49.20000,15.1200000,267.00000,51.00000,–,Regular,Open
201164001561,KS-D0512-8860,2011640,KS-D0512,PK,06,Trailwood Elem,Shawnee Mission Pub Sch,Johnson County,5101 W 95th St,Overland Park,KS,66207,,(913)993-5600,12,"City, Midsize",No,442.00000,29.10000,15.1900000,51.00000,8.00000,–,Regular,Open
201263000051,KS-D0208-0308,2012630,KS-D0208,09,12,Trego Community High,Trego County,Trego County,1200 Russell Avenue,WaKeeney,KS,67672,,(785)743-2061,43,"Rural, Remote",No,121.00000,14.30000,8.4600000,46.00000,6.00000,–,Regular,Open
201263000050,KS-D0208-0306,2012630,KS-D0208,PK,08,Trego Grade School,Trego County,Trego County,612 Junction Avenue,WaKeeney,KS,67672,,(785)743-2472,43,"Rural, Remote",No,280.00000,20.80000,13.4600000,89.00000,14.00000,–,Regular,Open
201026000771,KS-D0367-4662,2010260,KS-D0367,01,05,Trojan Elem,Osawatomie,Miami County,1901 Parker Ave,Osawatomie,KS,66064,,(913)755-4133,42,"Rural, Distant",No,353.00000,29.00000,12.1700000,212.00000,30.00000,–,Regular,Open
201233001038,KS-D0429-6324,2012330,KS-D0429,PK,05,Troy Elem,Troy Public Schools,Doniphan County,230 W Poplar,Troy,KS,66087,,(785)985-3538,42,"Rural, Distant",No,168.00000,11.85000,14.1800000,37.00000,18.00000,–,Regular,Open
201233001039,KS-D0429-6326,2012330,KS-D0429,06,12,Troy High and Middle School,Troy Public Schools,Doniphan County,230 W Poplar,Troy,KS,66087,,(785)985-3533,42,"Rural, Distant",No,159.00000,11.90000,13.3600000,37.00000,11.00000,–,Regular,Open
201299000343,KS-D0259-1834,2012990,KS-D0259,06,08,Truesdell Middle School,Wichita,Sedgwick County,2464 S Glenn,Wichita,KS,67217,,(316)973-3900,11,"City, Large",No,913.00000,66.89000,13.6500000,790.00000,61.00000,–,Regular,Open
201236000022,KS-D0202-0164,2012360,KS-D0202,PK,05,Turner Elem,Turner-Kansas City,Wyandotte County,1800 South 55th,Kansas City,KS,66106,,(913)288-3400,41,"Rural, Fringe",No,570.00000,38.87000,14.6600000,431.00000,54.00000,–,Regular,Open
201236000024,KS-D0202-0168,2012360,KS-D0202,06,12,Turner High,Turner-Kansas City,Wyandotte County,2211 South 55th,Kansas City,KS,66106,,(913)288-3300,12,"City, Midsize",No,1134.00000,74.33000,15.2600000,742.00000,120.00000,–,Regular,Open
201236001520,KS-D0202-0167,2012360,KS-D0202,07,08,Turner Middle School,Turner-Kansas City,Wyandotte County,1312 South 55th,Kansas City,KS,66106,,(913)288-4000,12,"City, Midsize",No,571.00000,41.42000,13.7900000,407.00000,45.00000,–,Regular,Open
201236001859,KS-D0202-0155,2012360,KS-D0202,06,06,Turner Sixth Grade Academy,Turner-Kansas City,Wyandotte County,6425 Riverview,Kansas City,KS,66106,,(913)288-3800,12,"City, Midsize",No,280.00000,20.33000,13.7700000,211.00000,23.00000,–,Regular,Open
201239001202,KS-D0463-7270,2012390,KS-D0463,PK,05,Udall Elem,Udall,Cowley County,308 W. 3rd St.,Udall,KS,67146,,(620)782-3632,42,"Rural, Distant",No,125.00000,10.75000,11.6300000,56.00000,8.00000,–,Regular,Open
201239001203,KS-D0463-7272,2012390,KS-D0463,09,12,Udall High,Udall,Cowley County,301 W. 4th St.,Udall,KS,67146,,(620)782-3623,42,"Rural, Distant",No,100.00000,6.90000,14.4900000,32.00000,7.00000,–,Regular,Open
201239001583,KS-D0463-7271,2012390,KS-D0463,06,08,Udall Middle School,Udall,Cowley County,301 W. 4th St.,Udall,KS,67146,,(620)782-3623,42,"Rural, Distant",No,77.00000,5.77000,13.3400000,34.00000,7.00000,–,Regular,Open
201239002174,KS-D0463-7274,2012390,KS-D0463,03,12,Udall Virtual School,Udall,Cowley County,303 S. Seymour,Udall,KS,67146,,(620)782-3355,42,"Rural, Distant",No,2.00000,–,†,†,†,†,Regular,Open
201242002120,KS-D0214-1116,2012420,KS-D0214,09,12,Ulysses Community Learning Center (UCLC),Ulysses,Grant County,111 S. Baughman,Ulysses,KS,67880,,(620)356-3655,33,"Town, Remote",No,83.00000,–,†,3.00000,0.00000,–,Regular,Open
201242000069,KS-D0214-0446,2012420,KS-D0214,09,12,Ulysses High,Ulysses,Grant County,501 N McCall,Ulysses,KS,67880,,(620)356-1380,33,"Town, Remote",No,445.00000,29.75000,14.9600000,263.00000,44.00000,–,Regular,Open
200420000568,KS-D0313-3264,2004200,KS-D0313,PK,05,Union Valley Elem,Buhler,Reno County,2501 E 30th,Hutchinson,KS,67502,,(620)662-4891,32,"Town, Distant",No,440.00000,24.17000,18.2000000,155.00000,43.00000,–,Regular,Open
201245000150,KS-D0235-0964,2012450,KS-D0235,07,12,Uniontown High School,Uniontown,Bourbon County,601 Fifth Street,Uniontown,KS,66779,,(620)224-2350,43,"Rural, Remote",No,189.00000,16.20000,11.6700000,102.00000,18.00000,–,Regular,Open
200654002130,KS-D0265-2188,2006540,KS-D0265,06,12,USD 265 - Goddard Virtual School,Goddard,Sedgwick County,PO Box 318,Goddard,KS,67052,,(316)794-4142,41,"Rural, Fringe",No,30.00000,–,†,†,†,†,Regular,Open
200807002082,KS-D0331-3713,2008070,KS-D0331,06,12,USD 331 Virtual School,Kingman - Norwich,Kingman County,115 North Main Street,Kingman,KS,67068,,(620)532-1073,43,"Rural, Remote",No,62.00000,–,†,3.00000,0.00000,–,Regular,Open
200735002173,KS-D0363-4522,2007350,KS-D0363,09,12,USD 363 Virtual Academy,Holcomb,Finney County,600 N. Jones Ave.,Holcomb,KS,67851,,(620)277-2629,42,"Rural, Distant",No,4.00000,0.20000,20.0000000,†,†,†,Regular,Open
200639002158,KS-D0457-7189,2006390,KS-D0457,07,12,USD 457 Virtual Academy,Garden City,Finney County,1312 N. 7th Street,Garden City,KS,67846,,(620)805-8615,33,"Town, Remote",No,87.00000,–,†,3.00000,0.00000,–,Regular,Open
200381002166,KS-D0508-8707,2003810,KS-D0508,06,12,USD 508 eAcademy,Baxter Springs,Cherokee County,100 N. Miliary,Baxter Springs,KS,66713,,(620)856-3366,42,"Rural, Distant",No,41.00000,–,†,†,†,†,Regular,Open
201251000370,KS-D0262-1986,2012510,KS-D0262,09,12,Valley Center High,Valley Center Pub Sch,Sedgwick County,9600 N. Meridian,Valley Center,KS,67147,,(316)755-7070,41,"Rural, Fringe",No,1028.00000,63.05000,16.3000000,328.00000,53.00000,–,Regular,Open
201251002038,KS-D0262-1977,2012510,KS-D0262,04,05,Valley Center Intermediate School,Valley Center Pub Sch,Sedgwick County,737 N. Meridian,Valley Center,KS,67147,,(316)755-7050,21,"Suburban, Large",No,457.00000,33.05000,13.8300000,162.00000,36.00000,–,Regular,Open
201251000369,KS-D0262-1985,2012510,KS-D0262,06,08,Valley Center Middle School,Valley Center Pub Sch,Sedgwick County,800 N. Meridian,Valley Center,KS,67147,,(316)755-7060,21,"Suburban, Large",No,761.00000,50.55000,15.0500000,282.00000,59.00000,–,Regular,Open
201254000662,KS-D0338-3936,2012540,KS-D0338,PK,08,Valley Falls Elem,Valley Falls,Jefferson County,700 Oak Street,Valley Falls,KS,66088,,(785)945-3221,42,"Rural, Distant",No,263.00000,20.70000,12.7100000,76.00000,17.00000,–,Regular,Open
201254000663,KS-D0338-3938,2012540,KS-D0338,09,12,Valley Falls High,Valley Falls,Jefferson County,601 Elm Street,Valley Falls,KS,66088,,(785)945-3229,42,"Rural, Distant",No,128.00000,9.40000,13.6200000,37.00000,8.00000,–,Regular,Open
201278001381,KS-D0498-8238,2012780,KS-D0498,03,06,Valley Heights Elem,Valley Heights,Marshall County,508 Chestnut St,Blue Rapids,KS,66411,,(785)363-7693,43,"Rural, Remote",No,116.00000,10.00000,11.6000000,48.00000,8.00000,–,Regular,Open
201278001382,KS-D0498-8246,2012780,KS-D0498,PK,02,Valley Heights Elementary - Waterville,Valley Heights,Marshall County,PO Box 389,Waterville,KS,66548,,(785)363-2530,43,"Rural, Remote",No,112.00000,9.00000,12.4400000,49.00000,15.00000,–,Regular,Open
201278001383,KS-D0498-8252,2012780,KS-D0498,07,12,Valley Heights Jr/Sr High,Valley Heights,Marshall County,2274 6th Rd,Blue Rapids,KS,66411,,(785)363-2508,43,"Rural, Remote",No,178.00000,16.00000,11.1300000,59.00000,17.00000,–,Regular,Open
201200001645,KS-D0229-0772,2012000,KS-D0229,KG,05,Valley Park Elementary,Blue Valley,Johnson County,12301 Lamar Ave.,Overland Park,KS,66209,,(913)239-7600,12,"City, Midsize",No,639.00000,52.20000,12.2400000,94.00000,28.00000,–,Regular,Open
200914002057,KS-D0266-2075,2009140,KS-D0266,PK,04,Vermillion Elementary School,Maize,Sedgwick County,501 James,Maize,KS,67101,,(316)722-0266,21,"Suburban, Large",No,910.00000,34.80000,26.1500000,200.00000,44.00000,–,Regular,Open
200639001653,KS-D0457-7143,2006390,KS-D0457,KG,04,Victor Ornelas Elem,Garden City,Finney County,3401 E Spruce,Garden City,KS,67846,,(620)805-7900,33,"Town, Remote",No,385.00000,26.60000,14.4700000,280.00000,40.00000,–,Regular,Open
201260002018,KS-D0432-6399,2012600,KS-D0432,PK,06,Victoria Elementary,Victoria,Ellis County,602 10th St.,Victoria,KS,67671,,(785)735-2870,42,"Rural, Distant",No,168.00000,13.20000,12.7300000,45.00000,16.00000,–,Regular,Open
201260001999,KS-D0432-6403,2012600,KS-D0432,07,12,Victoria Junior-Senior High School,Victoria,Ellis County,1107 10th St.,Victoria,KS,67671,,(785)735-9211,42,"Rural, Distant",No,108.00000,14.70000,7.3500000,14.00000,13.00000,–,Regular,Open
200594000222,KS-D0253-1414,2005940,KS-D0253,PK,05,Village Elem,Emporia,Lyon County,2302 W 15th Ave,Emporia,KS,66801,,(620)341-2282,33,"Town, Remote",No,386.00000,28.00000,13.7900000,175.00000,63.00000,–,Regular,Open
200549002122,KS-D0232-0997,2005490,KS-D0232,09,12,Virtual Education Program,De Soto,Johnson County,35200 West 91st Street,De Soto,KS,66018,,(913)667-6200,41,"Rural, Fringe",No,36.00000,–,†,†,†,†,Regular,Open
200594000224,KS-D0253-1418,2005940,KS-D0253,PK,05,W A White Elem,Emporia,Lyon County,902 Exchange Street,Emporia,KS,66801,,(620)341-2294,33,"Town, Remote",No,244.00000,19.50000,12.5100000,179.00000,26.00000,–,Regular,Open
200324000619,KS-D0329-3650,2003240,KS-D0329,PK,05,Wabaunsee Elementary School,Wabaunsee,Wabaunsee County,215 E 9th,Alma,KS,66401,,(785)765-3349,42,"Rural, Distant",No,216.00000,16.70000,12.9300000,65.00000,9.00000,–,Regular,Open
200324000622,KS-D0329-3665,2003240,KS-D0329,06,08,Wabaunsee Junior High,Wabaunsee,Wabaunsee County,Box 128,Paxico,KS,66526,,(785)636-5353,42,"Rural, Distant",No,85.00000,6.80000,12.5000000,20.00000,5.00000,–,Regular,Open
200324000620,KS-D0329-3652,2003240,KS-D0329,09,12,Wabaunsee Sr High,Wabaunsee,Wabaunsee County,P. O. Box 218,Alma,KS,66401,,(785)765-3315,42,"Rural, Distant",No,124.00000,9.40000,13.1900000,27.00000,11.00000,–,Regular,Open
200489000828,KS-D0379-5014,2004890,KS-D0379,KG,08,Wakefield Elem,Clay County,Clay County,P O Box 40,Wakefield,KS,67487,,(785)461-5437,42,"Rural, Distant",No,145.00000,12.40000,11.6900000,71.00000,17.00000,–,Regular,Open
200489000829,KS-D0379-5016,2004890,KS-D0379,09,12,Wakefield High,Clay County,Clay County,P O Box 40,Wakefield,KS,67487,,(785)461-5437,42,"Rural, Distant",No,75.00000,7.05000,10.6400000,31.00000,10.00000,–,Regular,Open
201161000169,KS-D0241-1106,2011610,KS-D0241,09,12,Wallace County High,Wallace County Schools,Wallace County,521 N. Main,Sharon Springs,KS,67758,,(785)852-4240,43,"Rural, Remote",No,59.00000,7.05000,8.3700000,13.00000,7.00000,–,Regular,Open
200594000223,KS-D0253-1416,2005940,KS-D0253,PK,05,Walnut Elem,Emporia,Lyon County,801 Grove Ave,Emporia,KS,66801,,(620)341-2288,33,"Town, Remote",No,285.00000,23.00000,12.3900000,144.00000,35.00000,–,Regular,Open
201014001626,KS-D0233-0855,2010140,KS-D0233,PK,05,Walnut Grove Elem,Olathe,Johnson County,11800 S Pflumm Road,Olathe,KS,66062,,(913)780-7710,21,"Suburban, Large",No,404.00000,28.60000,14.1300000,98.00000,20.00000,–,Regular,Open
200000300585,KS-D0320-3398,2000003,KS-D0320,09,12,Wamego High,Wamego,Pottawatomie County,801 N Lincoln,Wamego,KS,66547,,(785)456-2214,31,"Town, Fringe",No,514.00000,41.43000,12.4100000,122.00000,21.00000,–,Regular,Open
200000302138,KS-D0320-3394,2000003,KS-D0320,09,12,Wamego High School Virtual School,Wamego,Pottawatomie County,801 Lincoln,Wamego,KS,66547,,(785)456-2214,31,"Town, Fringe",No,26.00000,–,†,†,†,†,Regular,Open
200000300583,KS-D0320-3388,2000003,KS-D0320,06,08,Wamego Middle School,Wamego,Pottawatomie County,1701 Kaw Valley Road,Wamego,KS,66547,,(785)456-7682,31,"Town, Fringe",No,370.00000,31.50000,11.7500000,85.00000,25.00000,–,Regular,Open
200320001071,KS-D0437-6528,2003200,KS-D0437,PK,06,Wanamaker Elem,Auburn-Washburn,Shawnee County,6630 SW 10th,Topeka,KS,66615,,(785)339-4800,12,"City, Midsize",No,457.00000,36.08000,12.6700000,140.00000,29.00000,–,Regular,Open
200789001616,KS-D0475-7630,2007890,KS-D0475,PK,05,Ware Elem,Geary County Schools,Geary County,6795 Thomas Avenue,Fort Riley,KS,66442,,(785)717-4600,31,"Town, Fringe",No,697.00000,39.00000,17.8700000,235.00000,142.00000,–,Regular,Open
200320001073,KS-D0437-6532,2003200,KS-D0437,09,12,Washburn Rural High,Auburn-Washburn,Shawnee County,5900 SW 61st,Topeka,KS,66619,,(785)339-4100,41,"Rural, Fringe",No,1885.00000,130.03000,14.5000000,491.00000,87.00000,–,Regular,Open
200320001710,KS-D0437-6527,2003200,KS-D0437,07,08,Washburn Rural Middle School,Auburn-Washburn,Shawnee County,5620 SW 61st,Topeka,KS,66619,,(785)339-4300,41,"Rural, Fringe",No,1008.00000,80.64000,12.5000000,297.00000,69.00000,–,Regular,Open
201299000320,KS-D0259-1790,2012990,KS-D0259,PK,05,Washington Accelerated Learning Elem,Wichita,Sedgwick County,424 N. Pennsylvania,Wichita,KS,67214,,(316)973-1150,11,"City, Large",No,442.00000,31.20000,14.1700000,401.00000,17.00000,–,Regular,Open
200002801828,KS-D0108-2981,2000028,KS-D0108,07,12,Washington County High School,Washington Co. Schools,Washington County,101 W College St,Washington,KS,66968,,(785)325-2261,43,"Rural, Remote",No,166.00000,15.80000,10.5100000,70.00000,21.00000,–,Regular,Open
200585000867,KS-D0388-5236,2005850,KS-D0388,PK,06,Washington Elem,Ellis,Ellis County,100 East 13th,Ellis,KS,67637,,(785)726-3136,43,"Rural, Remote",No,185.00000,11.80000,15.6800000,61.00000,16.00000,–,Regular,Open
200789001263,KS-D0475-7612,2007890,KS-D0475,PK,05,Washington Elem,Geary County Schools,Geary County,1500 N Washington,Junction City,KS,66441,,(785)717-4690,31,"Town, Fringe",No,343.00000,28.00000,12.2500000,285.00000,18.00000,–,Regular,Open
201014000133,KS-D0233-0858,2010140,KS-D0233,PK,05,Washington Elem,Olathe,Johnson County,1202 N Ridgeview Rd,Olathe,KS,66061,,(913)780-7730,21,"Suburban, Large",No,358.00000,35.30000,10.1400000,267.00000,24.00000,–,Regular,Open
200939000996,KS-D0418-6034,2009390,KS-D0418,PK,05,Washington Elem,McPherson,McPherson County,128 N Park,McPherson,KS,67460,,(620)241-9560,33,"Town, Remote",No,265.00000,20.76000,12.7600000,110.00000,26.00000,–,Regular,Open
201284000726,KS-D0353-4274,2012840,KS-D0353,KG,05,Washington Elem,Wellington,Sumner County,1100 N Washington,Wellington,KS,67152,,(620)326-4370,32,"Town, Distant",No,89.00000,9.15000,9.7300000,50.00000,3.00000,–,Regular,Open
200002801883,KS-D0108-2983,2000028,KS-D0108,PK,06,Washington Elementary,Washington Co. Schools,Washington County,101 W. College Street,Washington,KS,66968,,(785)325-2261,43,"Rural, Remote",No,196.00000,15.10000,12.9800000,82.00000,30.00000,–,Regular,Open
200795001433,KS-D0500-8350,2007950,KS-D0500,09,12,Washington High,Kansas City,Wyandotte County,7340 Leavenworth Road,Kansas City,KS,66109,,(913)627-7800,12,"City, Midsize",No,1190.00000,66.22000,17.9700000,694.00000,73.00000,–,Regular,Open
201281000175,KS-D0243-1138,2012810,KS-D0243,PK,05,Waverly Elem,Lebo-Waverly,Coffey County,Box 589,Waverly,KS,66871,,(785)733-2551,43,"Rural, Remote",No,146.00000,9.10000,16.0400000,60.00000,2.00000,–,Regular,Open
201281000176,KS-D0243-1140,2012810,KS-D0243,06,12,Waverly High,Lebo-Waverly,Coffey County,Box 8,Waverly,KS,66871,,(785)733-2561,43,"Rural, Remote",No,94.00000,10.15000,9.2600000,33.00000,0.00000,–,Regular,Open
200795001434,KS-D0500-8352,2007950,KS-D0500,KG,05,Welborn Elem,Kansas City,Wyandotte County,5200 Leavenworth Rd,Kansas City,KS,66104,,(913)627-4450,12,"City, Midsize",No,484.00000,33.20000,14.5800000,397.00000,53.00000,–,Regular,Open
201284001769,KS-D0353-4280,2012840,KS-D0353,09,12,Wellington High School,Wellington,Sumner County,1700 East 16th Street,Wellington,KS,67152,,(620)326-4310,32,"Town, Distant",No,471.00000,38.70000,12.1700000,216.00000,27.00000,–,Regular,Open
201284000727,KS-D0353-4276,2012840,KS-D0353,06,08,Wellington Middle School,Wellington,Sumner County,605 North A,Wellington,KS,67152,,(620)326-4320,32,"Town, Distant",No,360.00000,32.40000,11.1100000,199.00000,17.00000,–,Regular,Open
201284002141,KS-D0353-4255,2012840,KS-D0353,06,12,Wellington Virtual School,Wellington,Sumner County,221 s washington ave,Wellington,KS,67152,,(620)326-4300,32,"Town, Distant",No,13.00000,–,†,†,†,†,Regular,Open
201299000321,KS-D0259-1792,2012990,KS-D0259,06,08,Wells Alternative Middle School,Wichita,Sedgwick County,1221 E Galena Suite 373,Wichita,KS,67216,,(316)973-7650,11,"City, Large",No,40.00000,9.02000,4.4300000,37.00000,0.00000,–,Regular,Open
201287000455,KS-D0289-2620,2012870,KS-D0289,PK,05,Wellsville Elem,Wellsville,Franklin County,218 Ash Street,Wellsville,KS,66092,,(785)883-2996,42,"Rural, Distant",No,402.00000,23.50000,17.1100000,106.00000,29.00000,–,Regular,Open
201287000456,KS-D0289-2622,2012870,KS-D0289,09,12,Wellsville High,Wellsville,Franklin County,602 Walnut,Wellsville,KS,66092,,(785)883-2057,42,"Rural, Distant",No,246.00000,15.40000,15.9700000,55.00000,9.00000,–,Regular,Open
201287001733,KS-D0289-2621,2012870,KS-D0289,06,08,Wellsville Middle School,Wellsville,Franklin County,602 Walnut Street,Wellsville,KS,66092,,(785)883-4350,42,"Rural, Distant",No,178.00000,12.05000,14.7700000,47.00000,10.00000,–,Regular,Open
201290000171,KS-D0242-1120,2012900,KS-D0242,PK,06,Weskan Elem,Weskan,Wallace County,219 Coyote Blvd.,Weskan,KS,67762,,(785)943-5222,43,"Rural, Remote",No,77.00000,–,†,17.00000,3.00000,–,Regular,Open
201290000172,KS-D0242-1122,2012900,KS-D0242,07,12,Weskan High,Weskan,Wallace County,219 Coyote Blvd,Weskan,KS,67762,,(785)943-5222,43,"Rural, Remote",No,48.00000,–,†,14.00000,0.00000,–,Regular,Open
201245000151,KS-D0235-0966,2012450,KS-D0235,PK,06,West Bourbon Elementary,Uniontown,Bourbon County,602 Fifth Street,Uniontown,KS,66779,,(620)224-2350,43,"Rural, Remote",No,273.00000,19.40000,14.0700000,168.00000,21.00000,–,Regular,Open
201251000368,KS-D0262-1984,2012510,KS-D0262,KG,03,West Elem,Valley Center Pub Sch,Sedgwick County,501 N Sheridan,Valley Center,KS,67147,,(316)755-7030,21,"Suburban, Large",No,279.00000,22.05000,12.6500000,117.00000,27.00000,–,Regular,Open
200000301608,KS-D0320-3399,2000003,KS-D0320,03,05,West Elem,Wamego,Pottawatomie County,1911 6th St,Wamego,KS,66547,,(785)456-8333,31,"Town, Fringe",No,355.00000,25.73000,13.8000000,89.00000,19.00000,–,Regular,Open
200658000720,KS-D0352-4239,2006580,KS-D0352,PK,02,West Elementary,Goodland,Sherman County,PO Box 509,Goodland,KS,67735,,(785)890-6163,33,"Town, Remote",No,249.00000,16.00000,15.5600000,117.00000,28.00000,–,Regular,Open
200750002013,KS-D0282-2436,2007500,KS-D0282,PK,12,West Elk Schools,West Elk,Elk County,PO Box 278,Howard,KS,67349,,(620)374-2147,43,"Rural, Remote",No,375.00000,34.90000,10.7400000,180.00000,33.00000,–,Regular,Open
200750002133,KS-D0282-2437,2007500,KS-D0282,KG,12,West Elk Virtual Academy,West Elk,Elk County,PO Box 607,Howard,KS,67349,,(620)374-2113,43,"Rural, Remote",No,232.00000,6.40000,36.2500000,†,†,†,Regular,Open
201080001869,KS-D0287-2569,2010800,KS-D0287,09,12,West Franklin High School,West Franklin,Franklin County,511 East Franklin,Pomona,KS,66076,,(785)566-3392,42,"Rural, Distant",No,194.00000,18.50000,10.4900000,83.00000,12.00000,–,Regular,Open
201080001894,KS-D0287-2563,2010800,KS-D0287,06,08,West Franklin Middle School,West Franklin,Franklin County,331 Tyler St,Pomona,KS,66076,,(785)566-3451,42,"Rural, Distant",No,134.00000,11.70000,11.4500000,54.00000,6.00000,–,Regular,Open
201299000349,KS-D0259-1844,2012990,KS-D0259,09,12,West High,Wichita,Sedgwick County,820 S Osage,Wichita,KS,67213,,(316)973-3600,11,"City, Large",No,1390.00000,90.13000,15.4200000,1160.00000,94.00000,–,Regular,Open
201149000690,KS-D0345-4072,2011490,KS-D0345,KG,06,West Indianola Elem,Seaman,Shawnee County,4201 NW Brickyard Rd,Topeka,KS,66618,,(785)286-8550,41,"Rural, Fringe",No,438.00000,29.10000,15.0500000,109.00000,32.00000,–,Regular,Open
200795002117,KS-D0500-8409,2007950,KS-D0500,KG,05,West Park Elementary School,Kansas City,Wyandotte County,2600 N. 44th Street,Kansas City,KS,66104,,(913)627-6250,12,"City, Midsize",No,541.00000,32.93000,16.4300000,385.00000,72.00000,–,Regular,Open
200002000498,KS-D0106-2928,2000020,KS-D0106,09,12,Western Plains High,Western Plains,Ness County,100 School St.,Ransom,KS,67572,,(785)731-2352,43,"Rural, Remote",No,31.00000,2.80000,11.0700000,19.00000,1.00000,–,Regular,Open
200002000496,KS-D0106-2926,2000020,KS-D0106,PK,08,Western Plains North Elem,Western Plains,Ness County,100 School St.,Ransom,KS,67572,,(785)731-2352,43,"Rural, Remote",No,58.00000,5.40000,10.7400000,32.00000,3.00000,–,Regular,Open
